Fecha	Nulo1	Nulo2	Alternado1	Alternado2	Disperso1	Disperso2	Disperso3	Disperso4
28/05/2017 11:14	0	0	-1	-1	-5	-10	-50	3160
28/05/2017 11:14	0	0	1	1	5	10	50	3240
28/05/2017 11:15	0	0	-1	-1	-5	-10	-50	3321
28/05/2017 11:15	0	0	1	1	5	10	50	3403
28/05/2017 11:16	0	0	-1	-1	-5	-10	-50	3486
28/05/2017 11:16	0	0	1	1	5	10	50	3570
28/05/2017 11:17	0	0	-1	-1	-5	-10	-50	3655
28/05/2017 11:17	0	0	1	1	5	10	50	3741
28/05/2017 11:18	0	0	-1	-1	-5	-10	-50	3828
28/05/2017 11:18	0	0	1	1	5	10	50	3916
28/05/2017 11:19	0	0	-1	-1	-5	-10	-50	4005
28/05/2017 11:19	0	0	1	1	5	10	50	4095
28/05/2017 11:20	0	0	-1	-1	-5	-10	-50	4186
28/05/2017 11:20	0	0	1	1	5	10	50	4278
28/05/2017 11:21	0	0	-1	-1	-5	-10	-50	4371
28/05/2017 11:21	0	0	1	1	5	10	50	4465
28/05/2017 11:22	0	0	-1	-1	-5	-10	-50	4560
28/05/2017 11:22	0	0	1	1	5	10	50	4656
28/05/2017 11:23	0	0	-1	-1	-5	-10	-50	4753
28/05/2017 11:23	0	0	1	1	5	10	50	4851
28/05/2017 11:24	0	0	-1	-1	-5	-10	-50	0
28/05/2017 11:24	0	0	1	1	5	10	50	0
28/05/2017 11:25	0	0	-1	-1	-5	-10	-50	1
28/05/2017 11:25	0	0	1	1	5	10	50	3
28/05/2017 11:26	0	0	-1	-1	-5	-10	-50	6
28/05/2017 11:26	0	0	1	1	5	10	50	10
28/05/2017 11:27	0	0	-1	-1	-5	-10	-50	15
28/05/2017 11:27	0	0	1	1	5	10	50	21
28/05/2017 11:28	0	0	-1	-1	-5	-10	-50	28
28/05/2017 11:28	0	0	1	1	5	10	50	36
28/05/2017 11:29	0	0	-1	-1	-5	-10	-50	45
28/05/2017 11:29	0	0	1	1	5	10	50	55
28/05/2017 11:30	0	0	-1	-1	-5	-10	-50	66
28/05/2017 11:30	0	0	1	1	5	10	50	78
28/05/2017 11:31	0	0	-1	-1	-5	-10	-50	91
28/05/2017 11:31	0	0	1	1	5	10	50	105
28/05/2017 11:32	0	0	-1	-1	-5	-10	-50	120
28/05/2017 11:32	0	0	1	1	5	10	50	136
28/05/2017 11:33	0	0	-1	-1	-5	-10	-50	153
28/05/2017 11:33	0	0	1	1	5	10	50	171
28/05/2017 11:34	0	0	-1	-1	-5	-10	-50	190
28/05/2017 11:34	0	0	1	1	5	10	50	210
28/05/2017 11:35	0	0	-1	-1	-5	-10	-50	231
28/05/2017 11:35	0	0	1	1	5	10	50	253
28/05/2017 11:36	0	0	-1	-1	-5	-10	-50	276
28/05/2017 11:36	0	0	1	1	5	10	50	300
28/05/2017 11:37	0	0	-1	-1	-5	-10	-50	325
28/05/2017 11:37	0	0	1	1	5	10	50	351
28/05/2017 11:38	0	0	-1	-1	-5	-10	-50	378
28/05/2017 11:38	0	0	1	1	5	10	50	406
28/05/2017 11:39	0	0	-1	-1	-5	-10	-50	435
28/05/2017 11:39	0	0	1	1	5	10	50	465
28/05/2017 11:40	0	0	-1	-1	-5	-10	-50	496
28/05/2017 11:40	0	0	1	1	5	10	50	528
28/05/2017 11:41	0	0	-1	-1	-5	-10	-50	561
28/05/2017 11:41	0	0	1	1	5	10	50	595
28/05/2017 11:42	0	0	-1	-1	-5	-10	-50	630
28/05/2017 11:42	0	0	1	1	5	10	50	666
28/05/2017 11:43	0	0	-1	-1	-5	-10	-50	703
28/05/2017 11:43	0	0	1	1	5	10	50	741
28/05/2017 11:44	0	0	-1	-1	-5	-10	-50	780
28/05/2017 11:44	0	0	1	1	5	10	50	820
28/05/2017 11:45	0	0	-1	-1	-5	-10	-50	861
28/05/2017 11:45	0	0	1	1	5	10	50	903
28/05/2017 11:46	0	0	-1	-1	-5	-10	-50	946
28/05/2017 11:46	0	0	1	1	5	10	50	990
28/05/2017 11:47	0	0	-1	-1	-5	-10	-50	1035
28/05/2017 11:47	0	0	1	1	5	10	50	1081
28/05/2017 11:48	0	0	-1	-1	-5	-10	-50	1128
28/05/2017 11:48	0	0	1	1	5	10	50	1176
28/05/2017 11:49	0	0	-1	-1	-5	-10	-50	1225
28/05/2017 11:49	0	0	1	1	5	10	50	1275
28/05/2017 11:50	0	0	-1	-1	-5	-10	-50	1326
28/05/2017 11:50	0	0	1	1	5	10	50	1378
28/05/2017 11:51	0	0	-1	-1	-5	-10	-50	1431
28/05/2017 11:51	0	0	1	1	5	10	50	1485
28/05/2017 11:52	0	0	-1	-1	-5	-10	-50	1540
28/05/2017 11:52	0	0	1	1	5	10	50	1596
28/05/2017 11:53	0	0	-1	-1	-5	-10	-50	1653
28/05/2017 11:53	0	0	1	1	5	10	50	1711
28/05/2017 11:54	0	0	-1	-1	-5	-10	-50	1770
28/05/2017 11:54	0	0	1	1	5	10	50	1830
28/05/2017 11:55	0	0	-1	-1	-5	-10	-50	1891
28/05/2017 11:55	0	0	1	1	5	10	50	1953
28/05/2017 11:56	0	0	-1	-1	-5	-10	-50	2016
28/05/2017 11:56	0	0	1	1	5	10	50	2080
28/05/2017 11:57	0	0	-1	-1	-5	-10	-50	2145
28/05/2017 11:57	0	0	1	1	5	10	50	2211
28/05/2017 11:58	0	0	-1	-1	-5	-10	-50	2278
28/05/2017 11:58	0	0	1	1	5	10	50	2346
28/05/2017 11:59	0	0	-1	-1	-5	-10	-50	2415
28/05/2017 11:59	0	0	1	1	5	10	50	2485
28/05/2017 12:00	0	0	-1	-1	-5	-10	-50	2556
28/05/2017 12:00	0	0	1	1	5	10	50	2628
28/05/2017 12:01	0	0	-1	-1	-5	-10	-50	2701
28/05/2017 12:01	0	0	1	1	5	10	50	2775
28/05/2017 12:02	0	0	-1	-1	-5	-10	-50	2850
28/05/2017 12:02	0	0	1	1	5	10	50	2926
28/05/2017 12:03	0	0	-1	-1	-5	-10	-50	3003
28/05/2017 12:03	0	0	1	1	5	10	50	3081
28/05/2017 12:04	0	0	-1	-1	-5	-10	-50	3160
28/05/2017 12:04	0	0	1	1	5	10	50	3240
28/05/2017 12:05	0	0	-1	-1	-5	-10	-50	3321
28/05/2017 12:05	0	0	1	1	5	10	50	3403
28/05/2017 12:06	0	0	-1	-1	-5	-10	-50	3486
28/05/2017 12:06	0	0	1	1	5	10	50	3570
28/05/2017 12:07	0	0	-1	-1	-5	-10	-50	3655
28/05/2017 12:07	0	0	1	1	5	10	50	3741
28/05/2017 12:08	0	0	-1	-1	-5	-10	-50	3828
28/05/2017 12:08	0	0	1	1	5	10	50	3916
28/05/2017 12:09	0	0	-1	-1	-5	-10	-50	4005
28/05/2017 12:09	0	0	1	1	5	10	50	4095
28/05/2017 12:10	0	0	-1	-1	-5	-10	-50	4186
28/05/2017 12:10	0	0	1	1	5	10	50	4278
28/05/2017 12:11	0	0	-1	-1	-5	-10	-50	4371
28/05/2017 12:11	0	0	1	1	5	10	50	4465
28/05/2017 12:12	0	0	-1	-1	-5	-10	-50	4560
28/05/2017 12:12	0	0	1	1	5	10	50	4656
28/05/2017 12:13	0	0	-1	-1	-5	-10	-50	4753
28/05/2017 12:13	0	0	1	1	5	10	50	4851
28/05/2017 12:14	0	0	-1	-1	-5	-10	-50	0
28/05/2017 12:14	0	0	1	1	5	10	50	0
28/05/2017 12:15	0	0	-1	-1	-5	-10	-50	1
28/05/2017 12:15	0	0	1	1	5	10	50	3
28/05/2017 12:16	0	0	-1	-1	-5	-10	-50	6
28/05/2017 12:16	0	0	1	1	5	10	50	10
28/05/2017 12:17	0	0	-1	-1	-5	-10	-50	15
28/05/2017 12:17	0	0	1	1	5	10	50	21
28/05/2017 12:18	0	0	-1	-1	-5	-10	-50	28
28/05/2017 12:18	0	0	1	1	5	10	50	36
28/05/2017 12:19	0	0	-1	-1	-5	-10	-50	45
28/05/2017 12:19	0	0	1	1	5	10	50	55
28/05/2017 12:20	0	0	-1	-1	-5	-10	-50	66
28/05/2017 12:20	0	0	1	1	5	10	50	78
28/05/2017 12:21	0	0	-1	-1	-5	-10	-50	91
28/05/2017 12:21	0	0	1	1	5	10	50	105
28/05/2017 12:22	0	0	-1	-1	-5	-10	-50	120
28/05/2017 12:22	0	0	1	1	5	10	50	136
28/05/2017 12:23	0	0	-1	-1	-5	-10	-50	153
28/05/2017 12:23	0	0	1	1	5	10	50	171
28/05/2017 12:24	0	0	-1	-1	-5	-10	-50	190
28/05/2017 12:24	0	0	1	1	5	10	50	210
28/05/2017 12:25	0	0	-1	-1	-5	-10	-50	231
28/05/2017 12:25	0	0	1	1	5	10	50	253
28/05/2017 12:26	0	0	-1	-1	-5	-10	-50	276
28/05/2017 12:26	0	0	1	1	5	10	50	300
28/05/2017 12:27	0	0	-1	-1	-5	-10	-50	325
28/05/2017 12:27	0	0	1	1	5	10	50	351
28/05/2017 12:28	0	0	-1	-1	-5	-10	-50	378
28/05/2017 12:28	0	0	1	1	5	10	50	406
28/05/2017 12:29	0	0	-1	-1	-5	-10	-50	435
28/05/2017 12:29	0	0	1	1	5	10	50	465
28/05/2017 12:30	0	0	-1	-1	-5	-10	-50	496
28/05/2017 12:30	0	0	1	1	5	10	50	528
28/05/2017 12:31	0	0	-1	-1	-5	-10	-50	561
28/05/2017 12:31	0	0	1	1	5	10	50	595
28/05/2017 12:32	0	0	-1	-1	-5	-10	-50	630
28/05/2017 12:32	0	0	1	1	5	10	50	666
28/05/2017 12:33	0	0	-1	-1	-5	-10	-50	703
28/05/2017 12:33	0	0	1	1	5	10	50	741
28/05/2017 12:34	0	0	-1	-1	-5	-10	-50	780
28/05/2017 12:34	0	0	1	1	5	10	50	820
28/05/2017 12:35	0	0	-1	-1	-5	-10	-50	861
28/05/2017 12:35	0	0	1	1	5	10	50	903
28/05/2017 12:36	0	0	-1	-1	-5	-10	-50	946
28/05/2017 12:36	0	0	1	1	5	10	50	990
28/05/2017 12:37	0	0	-1	-1	-5	-10	-50	1035
28/05/2017 12:37	0	0	1	1	5	10	50	1081
28/05/2017 12:38	0	0	-1	-1	-5	-10	-50	1128
28/05/2017 12:38	0	0	1	1	5	10	50	1176
28/05/2017 12:39	0	0	-1	-1	-5	-10	-50	1225
28/05/2017 12:39	0	0	1	1	5	10	50	1275
28/05/2017 12:40	0	0	-1	-1	-5	-10	-50	1326
28/05/2017 12:40	0	0	1	1	5	10	50	1378
28/05/2017 12:41	0	0	-1	-1	-5	-10	-50	1431
28/05/2017 12:41	0	0	1	1	5	10	50	1485
28/05/2017 12:42	0	0	-1	-1	-5	-10	-50	1540
28/05/2017 12:42	0	0	1	1	5	10	50	1596
28/05/2017 12:43	0	0	-1	-1	-5	-10	-50	1653
28/05/2017 12:43	0	0	1	1	5	10	50	1711
28/05/2017 12:44	0	0	-1	-1	-5	-10	-50	1770
28/05/2017 12:44	0	0	1	1	5	10	50	1830
28/05/2017 12:45	0	0	-1	-1	-5	-10	-50	1891
28/05/2017 12:45	0	0	1	1	5	10	50	1953
28/05/2017 12:46	0	0	-1	-1	-5	-10	-50	2016
28/05/2017 12:46	0	0	1	1	5	10	50	2080
28/05/2017 12:47	0	0	-1	-1	-5	-10	-50	2145
28/05/2017 12:47	0	0	1	1	5	10	50	2211
28/05/2017 12:48	0	0	-1	-1	-5	-10	-50	2278
28/05/2017 12:48	0	0	1	1	5	10	50	2346
28/05/2017 12:49	0	0	-1	-1	-5	-10	-50	2415
28/05/2017 12:49	0	0	1	1	5	10	50	2485
28/05/2017 12:50	0	0	-1	-1	-5	-10	-50	2556
28/05/2017 12:50	0	0	1	1	5	10	50	2628
28/05/2017 12:51	0	0	-1	-1	-5	-10	-50	2701
28/05/2017 12:51	0	0	1	1	5	10	50	2775
28/05/2017 12:52	0	0	-1	-1	-5	-10	-50	2850
28/05/2017 12:52	0	0	1	1	5	10	50	2926
28/05/2017 12:53	0	0	-1	-1	-5	-10	-50	3003
28/05/2017 12:53	0	0	1	1	5	10	50	3081
28/05/2017 12:54	0	0	-1	-1	-5	-10	-50	3160
28/05/2017 12:54	0	0	1	1	5	10	50	3240
28/05/2017 12:55	0	0	-1	-1	-5	-10	-50	3321
28/05/2017 12:55	0	0	1	1	5	10	50	3403
28/05/2017 12:56	0	0	-1	-1	-5	-10	-50	3486
28/05/2017 12:56	0	0	1	1	5	10	50	3570
28/05/2017 12:57	0	0	-1	-1	-5	-10	-50	3655
28/05/2017 12:57	0	0	1	1	5	10	50	3741
28/05/2017 12:58	0	0	-1	-1	-5	-10	-50	3828
28/05/2017 12:58	0	0	1	1	5	10	50	3916
28/05/2017 12:59	0	0	-1	-1	-5	-10	-50	4005
28/05/2017 12:59	0	0	1	1	5	10	50	4095
28/05/2017 13:00	0	0	-1	-1	-5	-10	-50	4186
28/05/2017 13:00	0	0	1	1	5	10	50	4278
28/05/2017 13:01	0	0	-1	-1	-5	-10	-50	4371
28/05/2017 13:01	0	0	1	1	5	10	50	4465
28/05/2017 13:02	0	0	-1	-1	-5	-10	-50	4560
28/05/2017 13:02	0	0	1	1	5	10	50	4656
28/05/2017 13:03	0	0	-1	-1	-5	-10	-50	4753
28/05/2017 13:03	0	0	1	1	5	10	50	4851
28/05/2017 13:04	0	0	-1	-1	-5	-10	-50	0
28/05/2017 13:04	0	0	1	1	5	10	50	0
28/05/2017 13:05	0	0	-1	-1	-5	-10	-50	1
28/05/2017 13:05	0	0	1	1	5	10	50	3
28/05/2017 13:06	0	0	-1	-1	-5	-10	-50	6
28/05/2017 13:06	0	0	1	1	5	10	50	10
28/05/2017 13:07	0	0	-1	-1	-5	-10	-50	15
28/05/2017 13:07	0	0	1	1	5	10	50	21
28/05/2017 13:08	0	0	-1	-1	-5	-10	-50	28
28/05/2017 13:08	0	0	1	1	5	10	50	36
28/05/2017 13:09	0	0	-1	-1	-5	-10	-50	45
28/05/2017 13:09	0	0	1	1	5	10	50	55
28/05/2017 13:10	0	0	-1	-1	-5	-10	-50	66
28/05/2017 13:10	0	0	1	1	5	10	50	78
28/05/2017 13:11	0	0	-1	-1	-5	-10	-50	91
28/05/2017 13:11	0	0	1	1	5	10	50	105
28/05/2017 13:12	0	0	-1	-1	-5	-10	-50	120
28/05/2017 13:12	0	0	1	1	5	10	50	136
28/05/2017 13:13	0	0	-1	-1	-5	-10	-50	153
28/05/2017 13:13	0	0	1	1	5	10	50	171
28/05/2017 13:14	0	0	-1	-1	-5	-10	-50	190
28/05/2017 13:14	0	0	1	1	5	10	50	210
28/05/2017 13:15	0	0	-1	-1	-5	-10	-50	231
28/05/2017 13:15	0	0	1	1	5	10	50	253
28/05/2017 13:16	0	0	-1	-1	-5	-10	-50	276
28/05/2017 13:16	0	0	1	1	5	10	50	300
28/05/2017 13:17	0	0	-1	-1	-5	-10	-50	325
28/05/2017 13:17	0	0	1	1	5	10	50	351
28/05/2017 13:18	0	0	-1	-1	-5	-10	-50	378
28/05/2017 13:18	0	0	1	1	5	10	50	406
28/05/2017 13:19	0	0	-1	-1	-5	-10	-50	435
28/05/2017 13:19	0	0	1	1	5	10	50	465
28/05/2017 13:20	0	0	-1	-1	-5	-10	-50	496
28/05/2017 13:20	0	0	1	1	5	10	50	528
28/05/2017 13:21	0	0	-1	-1	-5	-10	-50	561
28/05/2017 13:21	0	0	1	1	5	10	50	595
28/05/2017 13:22	0	0	-1	-1	-5	-10	-50	630
28/05/2017 13:22	0	0	1	1	5	10	50	666
28/05/2017 13:23	0	0	-1	-1	-5	-10	-50	703
28/05/2017 13:23	0	0	1	1	5	10	50	741
28/05/2017 13:24	0	0	-1	-1	-5	-10	-50	780
28/05/2017 13:24	0	0	1	1	5	10	50	820
28/05/2017 13:25	0	0	-1	-1	-5	-10	-50	861
28/05/2017 13:25	0	0	1	1	5	10	50	903
28/05/2017 13:26	0	0	-1	-1	-5	-10	-50	946
28/05/2017 13:26	0	0	1	1	5	10	50	990
28/05/2017 13:27	0	0	-1	-1	-5	-10	-50	1035
28/05/2017 13:27	0	0	1	1	5	10	50	1081
28/05/2017 13:28	0	0	-1	-1	-5	-10	-50	1128
28/05/2017 13:28	0	0	1	1	5	10	50	1176
28/05/2017 13:29	0	0	-1	-1	-5	-10	-50	1225
28/05/2017 13:29	0	0	1	1	5	10	50	1275
28/05/2017 13:30	0	0	-1	-1	-5	-10	-50	1326
28/05/2017 13:30	0	0	1	1	5	10	50	1378
28/05/2017 13:31	0	0	-1	-1	-5	-10	-50	1431
28/05/2017 13:31	0	0	1	1	5	10	50	1485
28/05/2017 13:32	0	0	-1	-1	-5	-10	-50	1540
28/05/2017 13:32	0	0	1	1	5	10	50	1596
28/05/2017 13:33	0	0	-1	-1	-5	-10	-50	1653
28/05/2017 13:33	0	0	1	1	5	10	50	1711
28/05/2017 13:34	0	0	-1	-1	-5	-10	-50	1770
28/05/2017 13:34	0	0	1	1	5	10	50	1830
28/05/2017 13:35	0	0	-1	-1	-5	-10	-50	1891
28/05/2017 13:35	0	0	1	1	5	10	50	1953
28/05/2017 13:36	0	0	-1	-1	-5	-10	-50	2016
28/05/2017 13:36	0	0	1	1	5	10	50	2080
28/05/2017 13:37	0	0	-1	-1	-5	-10	-50	2145
28/05/2017 13:37	0	0	1	1	5	10	50	2211
28/05/2017 13:38	0	0	-1	-1	-5	-10	-50	2278
28/05/2017 13:38	0	0	1	1	5	10	50	2346
28/05/2017 13:39	0	0	-1	-1	-5	-10	-50	2415
28/05/2017 13:39	0	0	1	1	5	10	50	2485
28/05/2017 13:40	0	0	-1	-1	-5	-10	-50	2556
28/05/2017 13:40	0	0	1	1	5	10	50	2628
28/05/2017 13:41	0	0	-1	-1	-5	-10	-50	2701
28/05/2017 13:41	0	0	1	1	5	10	50	2775
28/05/2017 13:42	0	0	-1	-1	-5	-10	-50	2850
28/05/2017 13:42	0	0	1	1	5	10	50	2926
28/05/2017 13:43	0	0	-1	-1	-5	-10	-50	3003
28/05/2017 13:43	0	0	1	1	5	10	50	3081
28/05/2017 13:44	0	0	-1	-1	-5	-10	-50	3160
28/05/2017 13:44	0	0	1	1	5	10	50	3240
28/05/2017 13:45	0	0	-1	-1	-5	-10	-50	3321
28/05/2017 13:45	0	0	1	1	5	10	50	3403
28/05/2017 13:46	0	0	-1	-1	-5	-10	-50	3486
28/05/2017 13:46	0	0	1	1	5	10	50	3570
28/05/2017 13:47	0	0	-1	-1	-5	-10	-50	3655
28/05/2017 13:47	0	0	1	1	5	10	50	3741
28/05/2017 13:48	0	0	-1	-1	-5	-10	-50	3828
28/05/2017 13:48	0	0	1	1	5	10	50	3916
28/05/2017 13:49	0	0	-1	-1	-5	-10	-50	4005
28/05/2017 13:49	0	0	1	1	5	10	50	4095
28/05/2017 13:50	0	0	-1	-1	-5	-10	-50	4186
28/05/2017 13:50	0	0	1	1	5	10	50	4278
28/05/2017 13:51	0	0	-1	-1	-5	-10	-50	4371
28/05/2017 13:51	0	0	1	1	5	10	50	4465
28/05/2017 13:52	0	0	-1	-1	-5	-10	-50	4560
28/05/2017 13:52	0	0	1	1	5	10	50	4656
28/05/2017 13:53	0	0	-1	-1	-5	-10	-50	4753
28/05/2017 13:53	0	0	1	1	5	10	50	4851
28/05/2017 13:54	0	0	-1	-1	-5	-10	-50	0
28/05/2017 13:54	0	0	1	1	5	10	50	0
28/05/2017 13:55	0	0	-1	-1	-5	-10	-50	1
28/05/2017 13:55	0	0	1	1	5	10	50	3
28/05/2017 13:56	0	0	-1	-1	-5	-10	-50	6
28/05/2017 13:56	0	0	1	1	5	10	50	10
28/05/2017 13:57	0	0	-1	-1	-5	-10	-50	15
28/05/2017 13:57	0	0	1	1	5	10	50	21
28/05/2017 13:58	0	0	-1	-1	-5	-10	-50	28
28/05/2017 13:58	0	0	1	1	5	10	50	36
28/05/2017 13:59	0	0	-1	-1	-5	-10	-50	45
28/05/2017 13:59	0	0	1	1	5	10	50	55
28/05/2017 14:00	0	0	-1	-1	-5	-10	-50	66
28/05/2017 14:00	0	0	1	1	5	10	50	78
28/05/2017 14:01	0	0	-1	-1	-5	-10	-50	91
28/05/2017 14:01	0	0	1	1	5	10	50	105
28/05/2017 14:02	0	0	-1	-1	-5	-10	-50	120
28/05/2017 14:02	0	0	1	1	5	10	50	136
28/05/2017 14:03	0	0	-1	-1	-5	-10	-50	153
28/05/2017 14:03	0	0	1	1	5	10	50	171
28/05/2017 14:04	0	0	-1	-1	-5	-10	-50	190
28/05/2017 14:04	0	0	1	1	5	10	50	210
28/05/2017 14:05	0	0	-1	-1	-5	-10	-50	231
28/05/2017 14:05	0	0	1	1	5	10	50	253
28/05/2017 14:06	0	0	-1	-1	-5	-10	-50	276
28/05/2017 14:06	0	0	1	1	5	10	50	300
28/05/2017 14:07	0	0	-1	-1	-5	-10	-50	325
28/05/2017 14:07	0	0	1	1	5	10	50	351
28/05/2017 14:08	0	0	-1	-1	-5	-10	-50	378
28/05/2017 14:08	0	0	1	1	5	10	50	406
28/05/2017 14:09	0	0	-1	-1	-5	-10	-50	435
28/05/2017 14:09	0	0	1	1	5	10	50	465
28/05/2017 14:10	0	0	-1	-1	-5	-10	-50	496
28/05/2017 14:10	0	0	1	1	5	10	50	528
28/05/2017 14:11	0	0	-1	-1	-5	-10	-50	561
28/05/2017 14:11	0	0	1	1	5	10	50	595
28/05/2017 14:12	0	0	-1	-1	-5	-10	-50	630
28/05/2017 14:12	0	0	1	1	5	10	50	666
28/05/2017 14:13	0	0	-1	-1	-5	-10	-50	703
28/05/2017 14:13	0	0	1	1	5	10	50	741
28/05/2017 14:14	0	0	-1	-1	-5	-10	-50	780
28/05/2017 14:14	0	0	1	1	5	10	50	820
28/05/2017 14:15	0	0	-1	-1	-5	-10	-50	861
28/05/2017 14:15	0	0	1	1	5	10	50	903
28/05/2017 14:16	0	0	-1	-1	-5	-10	-50	946
28/05/2017 14:16	0	0	1	1	5	10	50	990
28/05/2017 14:17	0	0	-1	-1	-5	-10	-50	1035
28/05/2017 14:17	0	0	1	1	5	10	50	1081
28/05/2017 14:18	0	0	-1	-1	-5	-10	-50	1128
28/05/2017 14:18	0	0	1	1	5	10	50	1176
28/05/2017 14:19	0	0	-1	-1	-5	-10	-50	1225
28/05/2017 14:19	0	0	1	1	5	10	50	1275
28/05/2017 14:20	0	0	-1	-1	-5	-10	-50	1326
28/05/2017 14:20	0	0	1	1	5	10	50	1378
28/05/2017 14:21	0	0	-1	-1	-5	-10	-50	1431
28/05/2017 14:21	0	0	1	1	5	10	50	1485
28/05/2017 14:22	0	0	-1	-1	-5	-10	-50	1540
28/05/2017 14:22	0	0	1	1	5	10	50	1596
28/05/2017 14:23	0	0	-1	-1	-5	-10	-50	1653
28/05/2017 14:23	0	0	1	1	5	10	50	1711
28/05/2017 14:24	0	0	-1	-1	-5	-10	-50	1770
28/05/2017 14:24	0	0	1	1	5	10	50	1830
28/05/2017 14:25	0	0	-1	-1	-5	-10	-50	1891
28/05/2017 14:25	0	0	1	1	5	10	50	1953
28/05/2017 14:26	0	0	-1	-1	-5	-10	-50	2016
28/05/2017 14:26	0	0	1	1	5	10	50	2080
28/05/2017 14:27	0	0	-1	-1	-5	-10	-50	2145
28/05/2017 14:27	0	0	1	1	5	10	50	2211
28/05/2017 14:28	0	0	-1	-1	-5	-10	-50	2278
28/05/2017 14:28	0	0	1	1	5	10	50	2346
28/05/2017 14:29	0	0	-1	-1	-5	-10	-50	2415
28/05/2017 14:29	0	0	1	1	5	10	50	2485
28/05/2017 14:30	0	0	-1	-1	-5	-10	-50	2556
28/05/2017 14:30	0	0	1	1	5	10	50	2628
28/05/2017 14:31	0	0	-1	-1	-5	-10	-50	2701
28/05/2017 14:31	0	0	1	1	5	10	50	2775
28/05/2017 14:32	0	0	-1	-1	-5	-10	-50	2850
28/05/2017 14:32	0	0	1	1	5	10	50	2926
28/05/2017 14:33	0	0	-1	-1	-5	-10	-50	3003
28/05/2017 14:33	0	0	1	1	5	10	50	3081
28/05/2017 14:34	0	0	-1	-1	-5	-10	-50	3160
28/05/2017 14:34	0	0	1	1	5	10	50	3240
28/05/2017 14:35	0	0	-1	-1	-5	-10	-50	3321
28/05/2017 14:35	0	0	1	1	5	10	50	3403
28/05/2017 14:36	0	0	-1	-1	-5	-10	-50	3486
28/05/2017 14:36	0	0	1	1	5	10	50	3570
28/05/2017 14:37	0	0	-1	-1	-5	-10	-50	3655
28/05/2017 14:37	0	0	1	1	5	10	50	3741
28/05/2017 14:38	0	0	-1	-1	-5	-10	-50	3828
28/05/2017 14:38	0	0	1	1	5	10	50	3916
28/05/2017 14:39	0	0	-1	-1	-5	-10	-50	4005
28/05/2017 14:39	0	0	1	1	5	10	50	4095
28/05/2017 14:40	0	0	-1	-1	-5	-10	-50	4186
28/05/2017 14:40	0	0	1	1	5	10	50	4278
28/05/2017 14:41	0	0	-1	-1	-5	-10	-50	4371
28/05/2017 14:41	0	0	1	1	5	10	50	4465
28/05/2017 14:42	0	0	-1	-1	-5	-10	-50	4560
28/05/2017 14:42	0	0	1	1	5	10	50	4656
28/05/2017 14:43	0	0	-1	-1	-5	-10	-50	4753
28/05/2017 14:43	0	0	1	1	5	10	50	4851
28/05/2017 14:44	0	0	-1	-1	-5	-10	-50	0
28/05/2017 14:44	0	0	1	1	5	10	50	0
28/05/2017 14:45	0	0	-1	-1	-5	-10	-50	1
28/05/2017 14:45	0	0	1	1	5	10	50	3
28/05/2017 14:46	0	0	-1	-1	-5	-10	-50	6
28/05/2017 14:46	0	0	1	1	5	10	50	10
28/05/2017 14:47	0	0	-1	-1	-5	-10	-50	15
28/05/2017 14:47	0	0	1	1	5	10	50	21
28/05/2017 14:48	0	0	-1	-1	-5	-10	-50	28
28/05/2017 14:48	0	0	1	1	5	10	50	36
28/05/2017 14:49	0	0	-1	-1	-5	-10	-50	45
28/05/2017 14:49	0	0	1	1	5	10	50	55
28/05/2017 14:50	0	0	-1	-1	-5	-10	-50	66
28/05/2017 14:50	0	0	1	1	5	10	50	78
28/05/2017 14:51	0	0	-1	-1	-5	-10	-50	91
28/05/2017 14:51	0	0	1	1	5	10	50	105
28/05/2017 14:52	0	0	-1	-1	-5	-10	-50	120
28/05/2017 14:52	0	0	1	1	5	10	50	136
28/05/2017 14:53	0	0	-1	-1	-5	-10	-50	153
28/05/2017 14:53	0	0	1	1	5	10	50	171
28/05/2017 14:54	0	0	-1	-1	-5	-10	-50	190
28/05/2017 14:54	0	0	1	1	5	10	50	210
28/05/2017 14:55	0	0	-1	-1	-5	-10	-50	231
28/05/2017 14:55	0	0	1	1	5	10	50	253
28/05/2017 14:56	0	0	-1	-1	-5	-10	-50	276
28/05/2017 14:56	0	0	1	1	5	10	50	300
28/05/2017 14:57	0	0	-1	-1	-5	-10	-50	325
28/05/2017 14:57	0	0	1	1	5	10	50	351
28/05/2017 14:58	0	0	-1	-1	-5	-10	-50	378
28/05/2017 14:58	0	0	1	1	5	10	50	406
28/05/2017 14:59	0	0	-1	-1	-5	-10	-50	435
28/05/2017 14:59	0	0	1	1	5	10	50	465
28/05/2017 15:00	0	0	-1	-1	-5	-10	-50	496
28/05/2017 15:00	0	0	1	1	5	10	50	528
28/05/2017 15:01	0	0	-1	-1	-5	-10	-50	561
28/05/2017 15:01	0	0	1	1	5	10	50	595
28/05/2017 15:02	0	0	-1	-1	-5	-10	-50	630
28/05/2017 15:02	0	0	1	1	5	10	50	666
28/05/2017 15:03	0	0	-1	-1	-5	-10	-50	703
28/05/2017 15:03	0	0	1	1	5	10	50	741
28/05/2017 15:04	0	0	-1	-1	-5	-10	-50	780
28/05/2017 15:04	0	0	1	1	5	10	50	820
28/05/2017 15:05	0	0	-1	-1	-5	-10	-50	861
28/05/2017 15:05	0	0	1	1	5	10	50	903
